"Times","SoundPressure1","OffsetPressure1","SoundPressure2","OffsetPressure2"
0.7977,2.742,0.055,2.589,-0.072
0.7978,2.759,0.072,2.874,0.214
0.7979,2.901,0.214,2.719,0.058
0.7980,2.986,0.299,2.709,0.049
0.7981,2.727,0.040,2.299,-0.361
0.7982,3.271,0.584,2.086,-0.574
0.7983,2.689,0.003,2.428,-0.232
0.7984,2.092,-0.595,3.227,0.567
0.7985,2.752,0.066,2.953,0.293
0.7986,2.227,-0.460,2.668,0.007
0.7987,3.061,0.374,2.547,-0.113
0.7988,2.674,-0.013,2.508,-0.152
0.7989,2.548,-0.138,2.818,0.158
0.7990,2.772,0.085,3.176,0.516
0.7991,2.420,-0.267,3.130,0.469
0.7992,3.005,0.318,3.172,0.512
0.7993,2.604,-0.082,2.877,0.217
0.7994,2.405,-0.282,3.173,0.513
0.7995,2.399,-0.288,2.886,0.226
0.7996,2.398,-0.289,1.925,-0.735
0.7997,2.890,0.203,2.210,-0.450
0.7998,2.852,0.165,2.162,-0.498
0.7999,3.242,0.555,2.257,-0.403
0.8000,3.458,0.771,2.469,-0.191
0.8001,3.238,0.551,2.997,0.337
0.8002,2.558,-0.129,2.800,0.140
0.8003,2.524,-0.163,3.460,0.800
0.8004,2.440,-0.246,2.957,0.297
0.8005,2.551,-0.136,1.959,-0.701
0.8006,2.607,-0.080,2.174,-0.486
0.8007,2.411,-0.276,2.187,-0.473
0.8008,2.221,-0.466,2.593,-0.067
0.8009,2.154,-0.533,1.917,-0.743
0.8010,2.561,-0.126,2.706,0.046
0.8011,2.550,-0.137,3.069,0.409
0.8012,2.224,-0.463,3.290,0.630
0.8013,2.725,0.038,2.625,-0.035
0.8014,2.776,0.089,2.999,0.339
0.8015,2.879,0.192,2.426,-0.234
0.8016,2.449,-0.238,2.202,-0.458
0.8017,2.987,0.300,2.214,-0.446
0.8018,3.187,0.500,2.801,0.141
0.8019,2.994,0.307,3.046,0.385
0.8020,3.020,0.333,3.164,0.503
0.8021,2.816,0.129,2.554,-0.106
0.8022,2.759,0.072,2.496,-0.164
0.8023,2.564,-0.123,2.482,-0.179
0.8024,2.627,-0.059,2.308,-0.352
0.8025,2.703,0.016,3.178,0.518
0.8026,2.256,-0.431,2.891,0.231
0.8027,2.723,0.037,3.351,0.691
0.8028,3.348,0.661,3.145,0.485
0.8029,2.619,-0.068,3.144,0.484
0.8030,2.867,0.180,2.987,0.327
0.8031,2.881,0.194,3.363,0.703
0.8032,3.175,0.488,2.227,-0.433
0.8033,2.835,0.148,2.091,-0.569
0.8034,2.784,0.097,1.898,-0.762
0.8035,2.593,-0.093,2.281,-0.379
0.8036,1.973,-0.714,2.337,-0.323
0.8037,2.207,-0.480,2.654,-0.006
0.8038,2.946,0.259,2.311,-0.349
0.8039,2.162,-0.524,2.360,-0.300
0.8040,2.535,-0.152,2.785,0.125
0.8041,2.652,-0.035,2.291,-0.369
0.8042,2.694,0.007,2.683,0.023
0.8043,2.420,-0.267,3.026,0.366
0.8044,2.233,-0.454,3.238,0.578
0.8045,2.433,-0.254,2.223,-0.437
0.8046,2.047,-0.640,2.153,-0.507
0.8047,2.228,-0.459,3.145,0.485
0.8048,2.614,-0.073,2.213,-0.447
0.8049,2.782,0.095,2.483,-0.177
0.8050,3.167,0.480,2.451,-0.209
0.8051,3.108,0.422,2.926,0.266
0.8052,3.315,0.628,2.590,-0.070
0.8053,3.822,1.136,2.890,0.230
0.8054,3.668,0.981,2.881,0.221
0.8055,2.920,0.233,2.849,0.189
0.8056,2.807,0.120,2.900,0.240
0.8057,2.330,-0.357,2.332,-0.328
0.8058,2.477,-0.210,2.525,-0.135
0.8059,2.425,-0.262,2.891,0.231
0.8060,2.057,-0.630,2.586,-0.074
0.8061,2.428,-0.259,3.177,0.517
0.8062,2.098,-0.589,2.837,0.176
0.8063,2.240,-0.447,2.266,-0.394
0.8064,2.482,-0.205,2.658,-0.002
0.8065,2.709,0.022,2.427,-0.233
0.8066,2.698,0.011,2.759,0.099
0.8067,3.111,0.424,2.068,-0.592
0.8068,2.989,0.302,2.333,-0.327
0.8069,2.593,-0.093,2.220,-0.440
0.8070,2.640,-0.047,2.567,-0.093
0.8071,2.482,-0.205,2.609,-0.051
0.8072,2.245,-0.442,2.686,0.026
0.8073,3.075,0.389,2.926,0.266
0.8074,2.719,0.032,2.922,0.262
0.8075,2.948,0.261,2.945,0.285
0.8076,2.786,0.100,3.227,0.567
0.8077,3.062,0.375,3.461,0.801
0.8078,2.980,0.293,3.753,1.093
0.8079,3.316,0.629,3.320,0.660
0.8080,3.439,0.752,3.261,0.601
0.8081,3.363,0.677,3.657,0.997
0.8082,2.739,0.052,2.671,0.011
0.8083,2.664,-0.023,2.170,-0.490
0.8084,2.438,-0.249,2.157,-0.503
0.8085,2.195,-0.492,2.016,-0.644
0.8086,2.031,-0.656,1.846,-0.814
0.8087,1.856,-0.830,1.751,-0.909
0.8088,2.017,-0.670,2.322,-0.338
0.8089,2.581,-0.106,2.118,-0.542
0.8090,2.931,0.244,2.293,-0.367
0.8091,2.992,0.305,2.550,-0.110
0.8092,2.984,0.298,2.709,0.049
0.8093,2.669,-0.018,2.206,-0.455
0.8094,2.342,-0.345,2.121,-0.540
0.8095,2.325,-0.362,2.285,-0.375
0.8096,2.363,-0.324,2.519,-0.141
0.8097,2.342,-0.345,2.649,-0.011
0.8098,2.529,-0.158,3.078,0.418
0.8099,3.258,0.571,3.274,0.614
0.8100,3.338,0.651,3.133,0.473
0.8101,3.571,0.884,3.329,0.669
0.8102,3.493,0.806,3.920,1.260
0.8103,3.128,0.441,3.200,0.540
0.8104,2.250,-0.437,2.711,0.051
0.8105,2.019,-0.668,2.637,-0.023
0.8106,2.334,-0.353,2.279,-0.382
0.8107,2.302,-0.385,2.080,-0.580
0.8108,2.671,-0.016,2.373,-0.287
0.8109,2.626,-0.061,2.429,-0.231
0.8110,2.193,-0.494,1.960,-0.700
0.8111,2.359,-0.328,1.724,-0.936
0.8112,2.472,-0.215,2.003,-0.658
0.8113,2.717,0.031,2.392,-0.268
0.8114,2.483,-0.204,3.078,0.418
0.8115,2.470,-0.217,2.861,0.201
0.8116,3.100,0.413,3.407,0.747
0.8117,2.716,0.029,3.256,0.596
0.8118,2.313,-0.374,2.249,-0.411
0.8119,2.472,-0.215,2.344,-0.316
0.8120,3.022,0.335,2.563,-0.097
0.8121,2.570,-0.116,2.327,-0.333
0.8122,2.496,-0.191,2.457,-0.203
0.8123,3.450,0.763,2.794,0.134
0.8124,2.587,-0.099,3.228,0.568
0.8125,2.538,-0.149,2.908,0.248
0.8126,2.870,0.183,3.814,1.154
0.8127,3.464,0.777,3.393,0.733
0.8128,3.113,0.426,3.168,0.508
0.8129,3.317,0.630,2.688,0.028
0.8130,3.289,0.602,2.765,0.105
0.8131,3.351,0.664,2.598,-0.062
0.8132,3.213,0.526,2.122,-0.538
0.8133,2.133,-0.554,2.279,-0.382
0.8134,2.472,-0.215,1.802,-0.858
0.8135,2.411,-0.276,2.230,-0.430
0.8136,2.234,-0.453,1.913,-0.747
0.8137,2.221,-0.466,2.381,-0.279
0.8138,2.428,-0.259,1.998,-0.662
0.8139,2.323,-0.364,2.969,0.309
0.8140,2.540,-0.147,3.414,0.754
0.8141,2.842,0.156,3.009,0.349
0.8142,2.317,-0.370,3.111,0.451
0.8143,2.221,-0.466,3.425,0.765
0.8144,2.609,-0.078,3.219,0.559
0.8145,2.182,-0.505,2.596,-0.064
0.8146,2.444,-0.243,2.235,-0.425
0.8147,3.035,0.349,2.099,-0.561
0.8148,2.649,-0.038,1.911,-0.749
0.8149,3.016,0.329,2.157,-0.503
0.8150,2.785,0.098,2.772,0.112
0.8151,3.092,0.406,2.812,0.152
0.8152,3.114,0.428,2.933,0.272
0.8153,2.695,0.009,3.131,0.471
0.8154,2.850,0.163,3.379,0.719
0.8155,2.818,0.131,2.683,0.023
0.8156,2.782,0.095,3.328,0.668
0.8157,2.669,-0.018,2.778,0.118
0.8158,2.587,-0.099,2.578,-0.082
0.8159,2.646,-0.041,2.148,-0.512
0.8160,2.406,-0.280,2.461,-0.199
0.8161,2.624,-0.063,2.511,-0.149
0.8162,2.597,-0.090,2.324,-0.337
0.8163,2.416,-0.271,2.705,0.045
0.8164,2.483,-0.204,2.456,-0.204
0.8165,2.806,0.119,2.914,0.254
0.8166,2.875,0.188,2.039,-0.621
0.8167,2.814,0.128,2.610,-0.050
0.8168,2.854,0.168,2.569,-0.091
0.8169,3.225,0.538,2.268,-0.392
0.8170,2.638,-0.048,2.915,0.255
0.8171,2.719,0.032,2.603,-0.057
0.8172,2.473,-0.214,2.325,-0.335
0.8173,2.202,-0.484,2.796,0.136
0.8174,2.336,-0.351,3.261,0.601
0.8175,2.249,-0.438,2.847,0.187
0.8176,2.134,-0.552,3.257,0.597
0.8177,2.427,-0.260,3.066,0.406
0.8178,3.231,0.544,3.002,0.342
0.8179,2.745,0.058,2.678,0.018
0.8180,3.299,0.612,2.832,0.172
0.8181,2.732,0.045,2.615,-0.045
0.8182,2.895,0.208,2.456,-0.204
0.8183,2.869,0.182,2.170,-0.490
0.8184,3.090,0.403,2.519,-0.141
0.8185,2.918,0.231,2.563,-0.097
0.8186,2.861,0.174,2.240,-0.420
0.8187,2.624,-0.063,2.356,-0.304
0.8188,2.897,0.210,2.716,0.056
0.8189,2.592,-0.095,2.368,-0.292
0.8190,2.609,-0.078,2.604,-0.056
0.8191,2.249,-0.438,2.536,-0.124
0.8192,2.270,-0.416,2.606,-0.055
0.8193,2.508,-0.178,2.838,0.178
0.8194,2.261,-0.426,2.909,0.249
0.8195,2.121,-0.566,2.843,0.182
0.8196,2.903,0.216,2.305,-0.355
0.8197,2.182,-0.505,2.483,-0.177
0.8198,2.480,-0.206,2.719,0.058
0.8199,2.432,-0.255,2.864,0.204
0.8200,2.986,0.299,2.620,-0.040
0.8201,3.162,0.475,2.868,0.208
0.8202,2.871,0.185,2.923,0.263
0.8203,2.847,0.160,2.920,0.260
0.8204,3.213,0.526,2.643,-0.017
0.8205,2.998,0.311,2.523,-0.137
0.8206,2.863,0.176,2.896,0.236
0.8207,3.090,0.403,2.710,0.050
0.8208,2.914,0.227,2.540,-0.120
0.8209,2.965,0.278,2.525,-0.135
0.8210,2.886,0.199,2.770,0.110
0.8211,2.511,-0.176,3.066,0.406
0.8212,2.614,-0.073,2.339,-0.321
0.8213,2.835,0.148,3.019,0.359
0.8214,2.525,-0.161,2.930,0.270
0.8215,2.337,-0.350,2.951,0.291
0.8216,2.802,0.115,2.593,-0.067
0.8217,2.744,0.057,3.329,0.669
0.8218,2.200,-0.487,2.841,0.181
0.8219,2.189,-0.498,2.133,-0.527
0.8220,2.666,-0.021,2.331,-0.329
0.8221,2.364,-0.323,2.466,-0.194
0.8222,2.754,0.067,2.269,-0.391
0.8223,2.875,0.188,2.110,-0.551
0.8224,2.959,0.272,2.220,-0.440
0.8225,2.496,-0.191,2.992,0.332
0.8226,2.375,-0.312,2.478,-0.182
0.8227,2.786,0.100,2.345,-0.315
0.8228,2.703,0.016,2.982,0.322
0.8229,2.845,0.158,2.604,-0.056
0.8230,3.230,0.543,2.864,0.204
0.8231,3.151,0.464,2.874,0.214
0.8232,2.970,0.283,2.840,0.180
0.8233,2.703,0.016,2.753,0.093
0.8234,2.439,-0.248,2.995,0.334
0.8235,2.683,-0.004,3.140,0.480
0.8236,2.210,-0.477,2.399,-0.261
0.8237,2.006,-0.681,2.324,-0.337
0.8238,2.456,-0.231,1.825,-0.835
0.8239,2.312,-0.375,2.514,-0.146
0.8240,1.995,-0.692,2.161,-0.500
0.8241,2.291,-0.396,2.962,0.302
0.8242,2.878,0.191,3.082,0.422
0.8243,3.201,0.514,2.942,0.282
0.8244,3.297,0.610,2.565,-0.095
0.8245,3.202,0.515,2.821,0.161
0.8246,2.626,-0.061,2.341,-0.320
0.8247,2.453,-0.234,2.139,-0.521
0.8248,2.612,-0.075,2.602,-0.058
0.8249,2.020,-0.667,2.260,-0.400
0.8250,2.627,-0.059,2.807,0.147
0.8251,2.817,0.130,3.364,0.704
0.8252,3.335,0.649,3.313,0.653
0.8253,3.177,0.491,3.078,0.418
0.8254,3.430,0.743,2.992,0.332
0.8255,3.161,0.474,2.837,0.176
0.8256,3.473,0.786,2.905,0.245
0.8257,2.910,0.224,2.536,-0.124
0.8258,3.016,0.329,2.598,-0.062
0.8259,2.535,-0.152,2.796,0.136
0.8260,2.156,-0.531,2.812,0.152
0.8261,2.369,-0.318,2.373,-0.287
0.8262,2.310,-0.376,2.636,-0.024
0.8263,2.557,-0.130,2.771,0.111
0.8264,2.320,-0.367,2.716,0.056
0.8265,2.731,0.044,1.917,-0.743
0.8266,2.728,0.041,1.995,-0.665
0.8267,2.661,-0.025,1.952,-0.709
0.8268,2.270,-0.416,2.254,-0.406
0.8269,2.070,-0.617,2.330,-0.331
0.8270,2.276,-0.410,2.610,-0.050
0.8271,2.228,-0.459,2.837,0.176
0.8272,2.599,-0.087,3.100,0.440
0.8273,2.844,0.157,3.093,0.433
0.8274,2.776,0.089,2.850,0.190
0.8275,2.539,-0.148,2.460,-0.200
0.8276,3.034,0.347,2.908,0.248
0.8277,2.808,0.122,3.022,0.362
0.8278,2.512,-0.175,2.719,0.058
0.8279,2.456,-0.231,2.689,0.029
0.8280,2.532,-0.155,2.711,0.051
0.8281,2.501,-0.186,2.366,-0.294
0.8282,2.615,-0.072,2.322,-0.338
0.8283,3.080,0.394,2.855,0.195
0.8284,3.356,0.669,2.683,0.023
0.8285,3.264,0.577,2.757,0.097
0.8286,3.133,0.446,2.993,0.333
0.8287,3.182,0.496,3.071,0.411
0.8288,2.925,0.238,2.880,0.220
0.8289,3.027,0.340,2.486,-0.174
0.8290,2.171,-0.516,2.779,0.119
0.8291,2.746,0.060,2.571,-0.089
0.8292,2.854,0.168,2.461,-0.199
0.8293,2.803,0.117,2.395,-0.265
0.8294,2.570,-0.116,2.326,-0.334
0.8295,2.646,-0.041,2.485,-0.175
0.8296,2.467,-0.220,2.602,-0.058
0.8297,2.490,-0.197,3.191,0.531
0.8298,2.613,-0.074,3.076,0.416
0.8299,2.716,0.029,2.798,0.138
0.8300,2.954,0.267,3.151,0.491
0.8301,1.956,-0.731,2.833,0.173
0.8302,2.136,-0.551,2.599,-0.061
0.8303,2.606,-0.081,2.152,-0.508
0.8304,2.289,-0.398,2.359,-0.301
0.8305,2.491,-0.195,1.818,-0.842
0.8306,2.606,-0.081,1.956,-0.704
0.8307,2.714,0.027,2.792,0.131
0.8308,2.907,0.220,2.959,0.299
0.8309,2.871,0.185,2.736,0.076
0.8310,3.004,0.317,3.320,0.660
0.8311,2.799,0.112,2.796,0.136
0.8312,2.861,0.174,2.863,0.203
0.8313,2.881,0.194,2.624,-0.036
0.8314,2.671,-0.016,2.525,-0.135
0.8315,2.623,-0.064,2.630,-0.030
0.8316,3.026,0.339,2.479,-0.181
0.8317,2.868,0.181,2.522,-0.138
0.8318,2.782,0.095,2.376,-0.284
0.8319,3.131,0.445,3.060,0.400
0.8320,2.978,0.292,3.001,0.341
0.8321,2.487,-0.200,2.237,-0.423
0.8322,2.139,-0.548,2.546,-0.114
0.8323,2.405,-0.282,2.398,-0.262
0.8324,2.457,-0.229,2.204,-0.456
0.8325,2.309,-0.378,3.022,0.362
0.8326,2.133,-0.554,3.239,0.579
0.8327,2.691,0.004,3.174,0.514
0.8328,3.012,0.326,2.390,-0.270
0.8329,2.620,-0.067,1.973,-0.687
0.8330,2.542,-0.144,2.410,-0.250
0.8331,2.589,-0.098,2.824,0.164
0.8332,3.340,0.653,2.711,0.051
0.8333,3.040,0.354,2.948,0.288
0.8334,2.949,0.262,3.171,0.511
0.8335,3.044,0.357,2.978,0.317
0.8336,3.307,0.621,3.189,0.529
0.8337,2.258,-0.429,3.080,0.420
0.8338,2.395,-0.291,2.745,0.085
0.8339,2.603,-0.084,2.247,-0.413
0.8340,2.284,-0.403,1.897,-0.763
0.8341,2.460,-0.227,1.964,-0.696
0.8342,2.793,0.106,2.585,-0.075
0.8343,3.171,0.485,2.390,-0.270
0.8344,3.068,0.381,2.227,-0.433
0.8345,2.999,0.312,2.613,-0.047
0.8346,2.906,0.219,3.256,0.596
0.8347,2.684,-0.002,2.612,-0.048
0.8348,2.382,-0.305,2.717,0.057
0.8349,2.099,-0.588,2.792,0.131
0.8350,1.804,-0.883,2.895,0.235
0.8351,2.045,-0.642,2.398,-0.262
0.8352,2.489,-0.198,2.936,0.276
0.8353,2.553,-0.133,2.942,0.282
0.8354,3.161,0.474,2.860,0.199
0.8355,3.220,0.533,2.897,0.237
0.8356,2.619,-0.068,2.458,-0.202
0.8357,2.761,0.074,2.700,0.040
0.8358,3.133,0.446,2.082,-0.578
0.8359,2.660,-0.027,2.393,-0.267
0.8360,2.591,-0.096,3.009,0.349
0.8361,3.151,0.464,3.063,0.403
0.8362,2.665,-0.022,2.430,-0.230
0.8363,2.888,0.202,2.810,0.150
0.8364,2.929,0.242,2.847,0.187
0.8365,2.581,-0.106,2.959,0.299
0.8366,2.302,-0.385,2.516,-0.145
0.8367,2.609,-0.078,3.075,0.415
0.8368,2.471,-0.216,2.902,0.242
0.8369,2.444,-0.243,1.973,-0.687
0.8370,2.716,0.029,2.332,-0.328
0.8371,3.057,0.371,2.723,0.063
0.8372,3.199,0.513,2.485,-0.175
0.8373,2.626,-0.061,2.084,-0.576
0.8374,2.561,-0.126,2.181,-0.479
0.8375,2.534,-0.153,2.744,0.084
0.8376,2.201,-0.486,2.717,0.057
0.8377,2.602,-0.085,2.237,-0.423
0.8378,2.561,-0.126,2.770,0.110
0.8379,2.462,-0.225,2.678,0.018
0.8380,2.692,0.005,2.968,0.308
0.8381,2.982,0.295,3.089,0.429
0.8382,2.932,0.245,3.105,0.445
0.8383,3.448,0.762,2.833,0.173
0.8384,2.296,-0.391,3.076,0.416
0.8385,2.506,-0.181,2.467,-0.193
0.8386,2.885,0.198,2.389,-0.271
0.8387,2.346,-0.341,2.773,0.113
0.8388,2.682,-0.005,2.969,0.309
0.8389,3.141,0.454,2.789,0.129
0.8390,3.057,0.371,2.582,-0.078
0.8391,2.901,0.214,2.828,0.168
0.8392,2.342,-0.345,2.153,-0.507
0.8393,2.950,0.264,2.197,-0.463
0.8394,2.748,0.061,2.495,-0.165
0.8395,2.166,-0.521,2.700,0.040
0.8396,1.827,-0.860,2.691,0.030
0.8397,2.591,-0.096,2.756,0.096
0.8398,2.821,0.134,2.745,0.085
0.8399,2.976,0.289,3.201,0.541
0.8400,2.652,-0.035,2.830,0.170
0.8401,2.790,0.103,2.704,0.044
0.8402,2.535,-0.152,2.897,0.237
0.8403,2.364,-0.323,2.496,-0.164
0.8404,3.016,0.329,2.647,-0.013
0.8405,2.541,-0.146,2.206,-0.455
0.8406,2.324,-0.363,2.517,-0.143
0.8407,3.068,0.381,2.418,-0.242
0.8408,2.977,0.290,2.603,-0.057
0.8409,2.867,0.180,2.507,-0.153
0.8410,2.589,-0.098,2.506,-0.154
0.8411,2.610,-0.076,2.642,-0.018
0.8412,2.012,-0.675,2.454,-0.207
0.8413,2.561,-0.126,2.212,-0.448
0.8414,2.983,0.296,3.137,0.477
0.8415,2.726,0.039,2.589,-0.072
0.8416,2.746,0.060,2.584,-0.076
0.8417,3.119,0.432,2.923,0.263
0.8418,2.568,-0.119,2.789,0.129
0.8419,2.723,0.037,2.794,0.134
0.8420,2.327,-0.359,2.688,0.028
0.8421,2.484,-0.203,3.088,0.428
0.8422,2.331,-0.356,3.016,0.356
0.8423,2.555,-0.132,2.409,-0.251
0.8424,2.655,-0.031,2.621,-0.039
0.8425,2.921,0.235,2.550,-0.110
0.8426,3.110,0.423,2.953,0.293
0.8427,3.124,0.437,2.485,-0.175
0.8428,2.444,-0.243,2.506,-0.154
0.8429,2.485,-0.201,2.722,0.062
0.8430,2.669,-0.018,2.540,-0.120
0.8431,2.568,-0.119,2.971,0.311
0.8432,2.595,-0.092,2.812,0.152
0.8433,3.114,0.428,2.782,0.122
0.8434,3.029,0.343,2.698,0.038
0.8435,3.507,0.820,2.888,0.227
0.8436,3.055,0.368,2.571,-0.089
0.8437,2.885,0.198,2.428,-0.232
0.8438,2.678,-0.008,2.446,-0.214
0.8439,2.493,-0.194,2.501,-0.159
0.8440,2.423,-0.263,2.602,-0.058
0.8441,2.574,-0.113,2.619,-0.041
0.8442,2.692,0.005,2.901,0.241
0.8443,2.306,-0.381,3.119,0.458
0.8444,2.154,-0.533,2.867,0.207
0.8445,1.871,-0.816,2.468,-0.192
0.8446,2.331,-0.356,2.593,-0.067
0.8447,2.505,-0.182,2.423,-0.237
0.8448,2.636,-0.051,2.811,0.151
0.8449,2.715,0.028,2.578,-0.082
0.8450,2.918,0.231,2.740,0.080
0.8451,3.133,0.446,2.356,-0.304
0.8452,3.086,0.400,2.699,0.039
0.8453,2.856,0.169,2.623,-0.038
0.8454,3.061,0.374,2.271,-0.389
0.8455,2.750,0.063,2.507,-0.153
0.8456,2.444,-0.243,2.668,0.007
0.8457,2.545,-0.142,2.651,-0.010
0.8458,2.665,-0.022,2.586,-0.074
0.8459,2.512,-0.175,2.823,0.163
0.8460,2.635,-0.052,2.632,-0.028
0.8461,2.631,-0.056,2.489,-0.171
0.8462,2.834,0.147,2.420,-0.241
0.8463,2.476,-0.211,2.715,0.055
0.8464,2.920,0.233,2.574,-0.086
0.8465,3.249,0.562,2.837,0.176
0.8466,2.892,0.205,2.608,-0.052
0.8467,2.529,-0.158,2.929,0.269
0.8468,2.842,0.156,2.708,0.048
0.8469,2.476,-0.211,2.725,0.065
0.8470,2.683,-0.004,3.070,0.410
0.8471,2.369,-0.318,2.507,-0.153
0.8472,2.448,-0.239,2.948,0.288
0.8473,2.779,0.092,2.806,0.146
0.8474,2.442,-0.245,2.875,0.215
0.8475,2.933,0.247,3.071,0.411
0.8476,2.604,-0.082,3.059,0.399
0.8477,2.376,-0.311,2.272,-0.388
0.8478,2.720,0.033,2.367,-0.293
0.8479,2.794,0.107,2.272,-0.388
0.8480,2.950,0.264,2.474,-0.186
0.8481,2.803,0.117,2.313,-0.348
0.8482,2.765,0.078,2.525,-0.135
0.8483,2.550,-0.137,2.338,-0.322
0.8484,2.268,-0.419,2.351,-0.309
0.8485,2.132,-0.555,2.320,-0.340
0.8486,2.568,-0.119,2.178,-0.483
0.8487,2.266,-0.421,2.395,-0.265
0.8488,2.427,-0.260,2.598,-0.062
0.8489,2.711,0.024,2.909,0.249
0.8490,2.850,0.163,2.716,0.056
0.8491,2.698,0.011,3.148,0.488
0.8492,3.243,0.556,2.991,0.331
0.8493,2.680,-0.007,2.856,0.196
0.8494,2.624,-0.063,2.785,0.125
0.8495,2.987,0.300,2.642,-0.018
0.8496,2.465,-0.222,2.522,-0.138
0.8497,2.799,0.112,2.682,0.022
0.8498,2.888,0.202,2.517,-0.143
0.8499,2.731,0.044,2.475,-0.185
0.8500,2.542,-0.144,2.627,-0.033
0.8501,2.828,0.141,2.872,0.212
0.8502,2.670,-0.017,2.922,0.262
0.8503,2.756,0.069,2.634,-0.027
0.8504,2.998,0.311,3.106,0.446
0.8505,2.773,0.086,2.643,-0.017
0.8506,2.731,0.044,2.685,0.024
0.8507,2.879,0.192,2.819,0.159
0.8508,2.697,0.010,3.110,0.450
0.8509,2.495,-0.192,2.671,0.011
0.8510,2.376,-0.311,2.520,-0.140
0.8511,2.592,-0.095,2.954,0.294
0.8512,2.791,0.105,2.563,-0.097
0.8513,2.888,0.202,2.553,-0.107
0.8514,2.879,0.192,2.440,-0.220
0.8515,2.892,0.205,2.962,0.302
0.8516,3.083,0.396,3.088,0.428
0.8517,2.638,-0.048,3.150,0.490
0.8518,2.488,-0.199,2.666,0.006
0.8519,2.454,-0.233,3.003,0.343
0.8520,2.353,-0.334,2.502,-0.158
0.8521,2.861,0.174,1.874,-0.786
0.8522,2.572,-0.115,2.213,-0.447
0.8523,2.853,0.167,2.224,-0.436
0.8524,2.578,-0.109,2.412,-0.248
0.8525,2.507,-0.180,2.394,-0.266
0.8526,2.496,-0.191,2.531,-0.129
0.8527,2.659,-0.028,2.788,0.128
0.8528,2.444,-0.243,2.958,0.298
0.8529,2.218,-0.469,2.823,0.163
0.8530,2.377,-0.310,2.249,-0.411
0.8531,2.561,-0.126,2.784,0.124
0.8532,2.756,0.069,2.490,-0.170
0.8533,2.317,-0.370,2.520,-0.140
0.8534,3.265,0.578,2.240,-0.420
0.8535,3.479,0.792,2.573,-0.087
0.8536,3.453,0.766,2.716,0.056
0.8537,2.626,-0.061,2.952,0.292
0.8538,2.663,-0.024,2.847,0.187
0.8539,2.565,-0.121,2.914,0.254
0.8540,2.374,-0.313,2.710,0.050
0.8541,2.377,-0.310,2.475,-0.185
0.8542,2.667,-0.019,2.362,-0.298
0.8543,2.831,0.145,2.518,-0.142
0.8544,2.636,-0.051,2.841,0.181
0.8545,3.089,0.402,2.686,0.026
0.8546,2.909,0.222,3.168,0.508
0.8547,2.642,-0.045,3.202,0.542
0.8548,2.404,-0.283,2.956,0.296
0.8549,2.202,-0.484,2.620,-0.040
0.8550,2.542,-0.144,2.634,-0.027
0.8551,2.802,0.115,2.954,0.294
0.8552,2.626,-0.061,2.777,0.117
0.8553,2.601,-0.086,2.796,0.136
0.8554,2.879,0.192,2.564,-0.096
0.8555,3.034,0.347,3.060,0.400
0.8556,3.278,0.591,2.680,0.020
0.8557,3.043,0.356,2.175,-0.485
0.8558,2.788,0.101,2.320,-0.340
0.8559,2.608,-0.079,2.590,-0.070
0.8560,2.423,-0.263,1.998,-0.662
0.8561,2.431,-0.256,2.314,-0.346
0.8562,2.525,-0.161,2.781,0.121
0.8563,2.638,-0.048,2.475,-0.185
0.8564,2.343,-0.344,2.880,0.220
0.8565,2.432,-0.255,2.461,-0.199
0.8566,2.916,0.230,2.563,-0.097
0.8567,2.614,-0.073,2.360,-0.300
0.8568,2.383,-0.303,2.702,0.041
0.8569,2.440,-0.246,2.275,-0.385
0.8570,2.299,-0.387,2.545,-0.115
0.8571,2.695,0.009,2.472,-0.188
0.8572,2.642,-0.045,2.435,-0.225
0.8573,2.423,-0.263,3.126,0.466
0.8574,2.701,0.015,2.829,0.169
0.8575,3.167,0.480,3.242,0.582
0.8576,3.089,0.402,3.267,0.607
0.8577,3.085,0.398,3.182,0.522
0.8578,3.288,0.601,2.942,0.282
0.8579,3.055,0.368,3.030,0.370
0.8580,2.953,0.266,2.732,0.072
0.8581,2.704,0.017,2.551,-0.109
0.8582,2.562,-0.125,2.332,-0.328
0.8583,2.442,-0.245,2.495,-0.165
0.8584,2.323,-0.364,2.519,-0.141
0.8585,2.774,0.088,2.214,-0.446
0.8586,2.536,-0.150,2.567,-0.093
0.8587,2.599,-0.087,2.788,0.128
0.8588,2.558,-0.129,2.913,0.253
0.8589,2.763,0.077,2.573,-0.087
0.8590,2.847,0.160,2.410,-0.250
0.8591,2.682,-0.005,2.471,-0.190
0.8592,2.476,-0.211,2.258,-0.402
0.8593,2.395,-0.291,2.311,-0.349
0.8594,2.627,-0.059,2.631,-0.029
0.8595,2.429,-0.257,2.553,-0.107
0.8596,2.893,0.207,2.855,0.195
0.8597,2.737,0.050,2.727,0.067
0.8598,2.557,-0.130,2.702,0.041
0.8599,2.235,-0.452,2.988,0.328
0.8600,2.463,-0.223,2.712,0.052
0.8601,2.587,-0.099,2.428,-0.232
0.8602,2.429,-0.257,2.615,-0.045
0.8603,2.788,0.101,2.768,0.108
0.8604,3.048,0.361,2.761,0.101
0.8605,3.306,0.619,2.378,-0.282
0.8606,3.063,0.377,2.452,-0.208
0.8607,3.065,0.378,2.728,0.068
0.8608,2.687,0.000,2.606,-0.055
0.8609,2.502,-0.184,3.012,0.351
