"Times","SoundPressure1","OffsetPressure1","SoundPressure2","OffsetPressure2"
1.3184,2.694,0.006,2.657,-0.005
1.3185,2.668,-0.021,2.630,-0.032
1.3186,2.686,-0.003,2.646,-0.016
1.3187,2.659,-0.029,2.646,-0.016
1.3188,2.642,-0.046,2.633,-0.029
1.3189,2.700,0.012,2.651,-0.011
1.3190,2.648,-0.040,2.633,-0.029
1.3191,2.677,-0.011,2.657,-0.005
1.3192,2.694,0.006,2.682,0.021
1.3193,2.687,-0.001,2.653,-0.008
1.3194,2.720,0.031,2.692,0.030
1.3195,2.705,0.017,2.686,0.024
1.3196,2.714,0.025,2.675,0.013
1.3197,2.700,0.012,2.687,0.026
1.3198,2.683,-0.005,2.674,0.012
1.3199,2.705,0.017,2.687,0.026
1.3200,2.692,0.003,2.676,0.015
1.3201,2.689,0.001,2.670,0.009
1.3202,2.678,-0.010,2.653,-0.008
1.3203,2.677,-0.011,2.648,-0.013
1.3204,2.675,-0.014,2.665,0.004
1.3205,2.683,-0.005,2.637,-0.024
1.3206,2.700,0.012,2.646,-0.016
1.3207,2.681,-0.008,2.650,-0.012
1.3208,2.691,0.002,2.645,-0.017
1.3209,2.672,-0.016,2.657,-0.005
1.3210,2.677,-0.011,2.650,-0.012
1.3211,2.686,-0.003,2.659,-0.002
1.3212,2.685,-0.004,2.665,0.004
1.3213,2.683,-0.005,2.652,-0.010
1.3214,2.702,0.013,2.667,0.005
1.3215,2.698,0.009,2.665,0.004
1.3216,2.685,-0.004,2.639,-0.023
1.3217,2.710,0.022,2.652,-0.010
1.3218,2.681,-0.008,2.644,-0.018
1.3219,2.687,-0.001,2.646,-0.016
1.3220,2.686,-0.003,2.654,-0.007
1.3221,2.677,-0.011,2.651,-0.011
1.3222,2.676,-0.012,2.670,0.009
1.3223,2.681,-0.008,2.680,0.018
1.3224,2.691,0.002,2.675,0.013
1.3225,2.689,0.001,2.685,0.023
1.3226,2.716,0.028,2.669,0.007
1.3227,2.710,0.022,2.690,0.028
1.3228,2.691,0.002,2.652,-0.010
1.3229,2.691,0.002,2.663,0.001
1.3230,2.671,-0.017,2.664,0.003
1.3231,2.704,0.016,2.668,0.006
1.3232,2.686,-0.003,2.682,0.021
1.3233,2.675,-0.014,2.673,0.011
1.3234,2.706,0.018,2.673,0.011
1.3235,2.683,-0.005,2.659,-0.002
1.3236,2.685,-0.004,2.656,-0.006
1.3237,2.685,-0.004,2.645,-0.017
1.3238,2.664,-0.025,2.646,-0.016
1.3239,2.659,-0.029,2.647,-0.015
1.3240,2.664,-0.025,2.651,-0.011
1.3241,2.658,-0.031,2.644,-0.018
1.3242,2.664,-0.025,2.624,-0.038
1.3243,2.671,-0.017,2.648,-0.013
1.3244,2.693,0.005,2.634,-0.028
1.3245,2.704,0.016,2.647,-0.015
1.3246,2.720,0.031,2.663,0.001
1.3247,2.700,0.012,2.651,-0.011
1.3248,2.708,0.019,2.656,-0.006
1.3249,2.681,-0.008,2.670,0.009
1.3250,2.709,0.020,2.653,-0.008
1.3251,2.688,0.000,2.671,0.010
1.3252,2.717,0.029,2.686,0.024
1.3253,2.702,0.013,2.682,0.021
1.3254,2.714,0.025,2.696,0.034
1.3255,2.694,0.006,2.695,0.033
1.3256,2.699,0.011,2.698,0.037
1.3257,2.693,0.005,2.685,0.023
1.3258,2.685,-0.004,2.690,0.028
1.3259,2.695,0.007,2.676,0.015
1.3260,2.693,0.005,2.647,-0.015
1.3261,2.677,-0.011,2.657,-0.005
1.3262,2.675,-0.014,2.614,-0.047
1.3263,2.658,-0.031,2.620,-0.041
1.3264,2.635,-0.054,2.624,-0.038
1.3265,2.659,-0.029,2.614,-0.047
1.3266,2.668,-0.021,2.669,0.007
1.3267,2.693,0.005,2.641,-0.021
1.3268,2.686,-0.003,2.682,0.021
1.3269,2.698,0.009,2.695,0.033
1.3270,2.692,0.003,2.682,0.021
1.3271,2.692,0.003,2.675,0.013
1.3272,2.705,0.017,2.670,0.009
1.3273,2.693,0.005,2.680,0.018
1.3274,2.708,0.019,2.648,-0.013
1.3275,2.694,0.006,2.650,-0.012
1.3276,2.693,0.005,2.661,-0.001
1.3277,2.699,0.011,2.641,-0.021
1.3278,2.703,0.014,2.664,0.003
1.3279,2.669,-0.020,2.673,0.011
1.3280,2.682,-0.006,2.681,0.020
1.3281,2.700,0.012,2.686,0.024
1.3282,2.686,-0.003,2.669,0.007
1.3283,2.683,-0.005,2.680,0.018
1.3284,2.702,0.013,2.659,-0.002
1.3285,2.692,0.003,2.657,-0.005
1.3286,2.697,0.008,2.650,-0.012
1.3287,2.705,0.017,2.637,-0.024
1.3288,2.700,0.012,2.650,-0.012
1.3289,2.709,0.020,2.652,-0.010
1.3290,2.688,0.000,2.658,-0.004
1.3291,2.683,-0.005,2.670,0.009
1.3292,2.686,-0.003,2.665,0.004
1.3293,2.649,-0.039,2.668,0.006
1.3294,2.666,-0.022,2.665,0.004
1.3295,2.664,-0.025,2.678,0.016
1.3296,2.658,-0.031,2.661,-0.001
1.3297,2.666,-0.022,2.656,-0.006
1.3298,2.697,0.008,2.667,0.005
1.3299,2.677,-0.011,2.639,-0.023
1.3300,2.698,0.009,2.639,-0.023
1.3301,2.694,0.006,2.656,-0.006
1.3302,2.695,0.007,2.628,-0.034
1.3303,2.699,0.011,2.656,-0.006
1.3304,2.692,0.003,2.653,-0.008
1.3305,2.680,-0.009,2.640,-0.022
1.3306,2.692,0.003,2.665,0.004
1.3307,2.697,0.008,2.663,0.001
1.3308,2.688,0.000,2.657,-0.005
1.3309,2.695,0.007,2.657,-0.005
1.3310,2.680,-0.009,2.680,0.018
1.3311,2.670,-0.018,2.661,-0.001
1.3312,2.685,-0.004,2.688,0.027
1.3313,2.665,-0.023,2.684,0.022
1.3314,2.677,-0.011,2.675,0.013
1.3315,2.700,0.012,2.680,0.018
1.3316,2.686,-0.003,2.652,-0.010
1.3317,2.692,0.003,2.682,0.021
1.3318,2.695,0.007,2.663,0.001
1.3319,2.716,0.028,2.667,0.005
1.3320,2.716,0.028,2.669,0.007
1.3321,2.704,0.016,2.668,0.006
1.3322,2.723,0.035,2.658,-0.004
1.3323,2.725,0.036,2.665,0.004
1.3324,2.695,0.007,2.664,0.003
1.3325,2.698,0.009,2.665,0.004
1.3326,2.694,0.006,2.665,0.004
1.3327,2.681,-0.008,2.667,0.005
1.3328,2.666,-0.022,2.654,-0.007
1.3329,2.665,-0.023,2.642,-0.019
1.3330,2.658,-0.031,2.657,-0.005
1.3331,2.669,-0.020,2.648,-0.013
1.3332,2.669,-0.020,2.651,-0.011
1.3333,2.659,-0.029,2.657,-0.005
1.3334,2.671,-0.017,2.653,-0.008
1.3335,2.674,-0.015,2.642,-0.019
1.3336,2.660,-0.028,2.642,-0.019
1.3337,2.683,-0.005,2.646,-0.016
1.3338,2.683,-0.005,2.644,-0.018
1.3339,2.677,-0.011,2.657,-0.005
1.3340,2.716,0.028,2.674,0.012
1.3341,2.705,0.017,2.685,0.023
1.3342,2.709,0.020,2.682,0.021
1.3343,2.710,0.022,2.670,0.009
1.3344,2.697,0.008,2.663,0.001
1.3345,2.710,0.022,2.653,-0.008
1.3346,2.705,0.017,2.656,-0.006
1.3347,2.705,0.017,2.656,-0.006
1.3348,2.699,0.011,2.654,-0.007
1.3349,2.703,0.014,2.682,0.021
1.3350,2.689,0.001,2.685,0.023
1.3351,2.692,0.003,2.692,0.030
1.3352,2.697,0.008,2.691,0.029
1.3353,2.666,-0.022,2.685,0.023
1.3354,2.658,-0.031,2.671,0.010
1.3355,2.672,-0.016,2.665,0.004
1.3356,2.666,-0.022,2.665,0.004
1.3357,2.683,-0.005,2.651,-0.011
1.3358,2.692,0.003,2.647,-0.015
1.3359,2.705,0.017,2.637,-0.024
1.3360,2.695,0.007,2.653,-0.008
1.3361,2.710,0.022,2.630,-0.032
1.3362,2.704,0.016,2.651,-0.011
1.3363,2.698,0.009,2.652,-0.010
1.3364,2.694,0.006,2.651,-0.011
1.3365,2.695,0.007,2.658,-0.004
1.3366,2.686,-0.003,2.679,0.017
1.3367,2.683,-0.005,2.673,0.011
1.3368,2.698,0.009,2.671,0.010
1.3369,2.686,-0.003,2.670,0.009
1.3370,2.677,-0.011,2.659,-0.002
1.3371,2.682,-0.006,2.669,0.007
1.3372,2.657,-0.032,2.669,0.007
1.3373,2.687,-0.001,2.657,-0.005
1.3374,2.674,-0.015,2.671,0.010
1.3375,2.680,-0.009,2.667,0.005
1.3376,2.683,-0.005,2.656,-0.006
1.3377,2.699,0.011,2.652,-0.010
1.3378,2.671,-0.017,2.651,-0.011
1.3379,2.703,0.014,2.644,-0.018
1.3380,2.685,-0.004,2.673,0.011
1.3381,2.700,0.012,2.665,0.004
1.3382,2.709,0.020,2.653,-0.008
1.3383,2.683,-0.005,2.657,-0.005
1.3384,2.700,0.012,2.650,-0.012
1.3385,2.682,-0.006,2.656,-0.006
1.3386,2.678,-0.010,2.681,0.020
1.3387,2.678,-0.010,2.669,0.007
1.3388,2.677,-0.011,2.675,0.013
1.3389,2.668,-0.021,2.696,0.034
1.3390,2.708,0.019,2.668,0.006
1.3391,2.703,0.014,2.671,0.010
1.3392,2.703,0.014,2.668,0.006
1.3393,2.716,0.028,2.659,-0.002
1.3394,2.719,0.030,2.657,-0.005
1.3395,2.700,0.012,2.663,0.001
1.3396,2.710,0.022,2.657,-0.005
1.3397,2.695,0.007,2.654,-0.007
1.3398,2.697,0.008,2.669,0.007
1.3399,2.681,-0.008,2.656,-0.006
1.3400,2.681,-0.008,2.658,-0.004
1.3401,2.703,0.014,2.667,0.005
1.3402,2.680,-0.009,2.646,-0.016
1.3403,2.661,-0.027,2.633,-0.029
1.3404,2.659,-0.029,2.642,-0.019
1.3405,2.658,-0.031,2.625,-0.036
1.3406,2.644,-0.044,2.648,-0.013
1.3407,2.669,-0.020,2.639,-0.023
1.3408,2.648,-0.040,2.656,-0.006
1.3409,2.666,-0.022,2.686,0.024
1.3410,2.675,-0.014,2.670,0.009
1.3411,2.685,-0.004,2.675,0.013
1.3412,2.697,0.008,2.675,0.013
1.3413,2.682,-0.006,2.671,0.010
1.3414,2.709,0.020,2.673,0.011
1.3415,2.706,0.018,2.659,-0.002
1.3416,2.721,0.033,2.641,-0.021
1.3417,2.720,0.031,2.665,0.004
1.3418,2.711,0.023,2.670,0.009
1.3419,2.697,0.008,2.652,-0.010
1.3420,2.703,0.014,2.679,0.017
1.3421,2.700,0.012,2.685,0.023
1.3422,2.692,0.003,2.674,0.012
1.3423,2.703,0.014,2.676,0.015
1.3424,2.692,0.003,2.667,0.005
1.3425,2.686,-0.003,2.665,0.004
1.3426,2.699,0.011,2.652,-0.010
1.3427,2.688,0.000,2.665,0.004
1.3428,2.693,0.005,2.668,0.006
1.3429,2.694,0.006,2.670,0.009
1.3430,2.670,-0.018,2.678,0.016
1.3431,2.697,0.008,2.685,0.023
1.3432,2.677,-0.011,2.652,-0.010
1.3433,2.681,-0.008,2.652,-0.010
1.3434,2.694,0.006,2.642,-0.019
1.3435,2.676,-0.012,2.628,-0.034
1.3436,2.670,-0.018,2.630,-0.032
1.3437,2.681,-0.008,2.641,-0.021
1.3438,2.685,-0.004,2.642,-0.019
1.3439,2.657,-0.032,2.651,-0.011
1.3440,2.681,-0.008,2.657,-0.005
1.3441,2.671,-0.017,2.674,0.012
1.3442,2.666,-0.022,2.637,-0.024
1.3443,2.677,-0.011,2.656,-0.006
1.3444,2.681,-0.008,2.662,0.000
1.3445,2.689,0.001,2.659,-0.002
1.3446,2.703,0.014,2.665,0.004
1.3447,2.697,0.008,2.662,0.000
1.3448,2.710,0.022,2.669,0.007
1.3449,2.716,0.028,2.676,0.015
1.3450,2.702,0.013,2.684,0.022
1.3451,2.705,0.017,2.699,0.038
1.3452,2.709,0.020,2.704,0.043
1.3453,2.700,0.012,2.687,0.026
1.3454,2.706,0.018,2.692,0.030
1.3455,2.704,0.016,2.680,0.018
1.3456,2.698,0.009,2.667,0.005
1.3457,2.697,0.008,2.652,-0.010
1.3458,2.702,0.013,2.667,0.005
1.3459,2.689,0.001,2.647,-0.015
1.3460,2.698,0.009,2.652,-0.010
1.3461,2.686,-0.003,2.663,0.001
1.3462,2.686,-0.003,2.633,-0.029
1.3463,2.678,-0.010,2.640,-0.022
1.3464,2.674,-0.015,2.636,-0.025
1.3465,2.681,-0.008,2.648,-0.013
1.3466,2.677,-0.011,2.646,-0.016
1.3467,2.666,-0.022,2.647,-0.015
1.3468,2.664,-0.025,2.654,-0.007
1.3469,2.658,-0.031,2.656,-0.006
1.3470,2.669,-0.020,2.651,-0.011
1.3471,2.665,-0.023,2.648,-0.013
1.3472,2.658,-0.031,2.664,0.003
1.3473,2.670,-0.018,2.650,-0.012
1.3474,2.677,-0.011,2.646,-0.016
1.3475,2.693,0.005,2.670,0.009
1.3476,2.672,-0.016,2.651,-0.011
1.3477,2.703,0.014,2.662,0.000
1.3478,2.700,0.012,2.679,0.017
1.3479,2.716,0.028,2.653,-0.008
1.3480,2.721,0.033,2.661,-0.001
1.3481,2.719,0.030,2.675,0.013
1.3482,2.723,0.035,2.671,0.010
1.3483,2.706,0.018,2.670,0.009
1.3484,2.712,0.024,2.684,0.022
1.3485,2.714,0.025,2.667,0.005
1.3486,2.677,-0.011,2.668,0.006
1.3487,2.677,-0.011,2.671,0.010
1.3488,2.680,-0.009,2.678,0.016
1.3489,2.677,-0.011,2.663,0.001
1.3490,2.676,-0.012,2.669,0.007
1.3491,2.675,-0.014,2.671,0.010
1.3492,2.687,-0.001,2.663,0.001
1.3493,2.652,-0.037,2.652,-0.010
1.3494,2.672,-0.016,2.648,-0.013
1.3495,2.686,-0.003,2.651,-0.011
1.3496,2.677,-0.011,2.637,-0.024
1.3497,2.692,0.003,2.642,-0.019
1.3498,2.697,0.008,2.663,0.001
1.3499,2.686,-0.003,2.650,-0.012
1.3500,2.711,0.023,2.657,-0.005
1.3501,2.703,0.014,2.665,0.004
1.3502,2.686,-0.003,2.657,-0.005
1.3503,2.692,0.003,2.647,-0.015
1.3504,2.666,-0.022,2.667,0.005
1.3505,2.665,-0.023,2.652,-0.010
1.3506,2.671,-0.017,2.668,0.006
1.3507,2.669,-0.020,2.659,-0.002
1.3508,2.678,-0.010,2.657,-0.005
1.3509,2.677,-0.011,2.671,0.010
1.3510,2.694,0.006,2.664,0.003
1.3511,2.709,0.020,2.673,0.011
1.3512,2.705,0.017,2.680,0.018
1.3513,2.697,0.008,2.675,0.013
1.3514,2.702,0.013,2.669,0.007
1.3515,2.700,0.012,2.682,0.021
1.3516,2.702,0.013,2.659,-0.002
1.3517,2.692,0.003,2.641,-0.021
1.3518,2.709,0.020,2.656,-0.006
1.3519,2.697,0.008,2.644,-0.018
1.3520,2.702,0.013,2.651,-0.011
1.3521,2.688,0.000,2.653,-0.008
1.3522,2.685,-0.004,2.658,-0.004
1.3523,2.682,-0.006,2.662,0.000
1.3524,2.665,-0.023,2.669,0.007
1.3525,2.674,-0.015,2.653,-0.008
1.3526,2.676,-0.012,2.682,0.021
1.3527,2.672,-0.016,2.651,-0.011
1.3528,2.686,-0.003,2.658,-0.004
1.3529,2.705,0.017,2.667,0.005
1.3530,2.676,-0.012,2.647,-0.015
1.3531,2.676,-0.012,2.653,-0.008
1.3532,2.681,-0.008,2.644,-0.018
1.3533,2.677,-0.011,2.650,-0.012
1.3534,2.697,0.008,2.651,-0.011
1.3535,2.681,-0.008,2.657,-0.005
1.3536,2.687,-0.001,2.667,0.005
1.3537,2.685,-0.004,2.675,0.013
1.3538,2.683,-0.005,2.668,0.006
1.3539,2.691,0.002,2.682,0.021
1.3540,2.688,0.000,2.678,0.016
1.3541,2.699,0.011,2.687,0.026
1.3542,2.700,0.012,2.670,0.009
1.3543,2.695,0.007,2.658,-0.004
1.3544,2.698,0.009,2.658,-0.004
1.3545,2.691,0.002,2.637,-0.024
1.3546,2.693,0.005,2.644,-0.018
1.3547,2.708,0.019,2.653,-0.008
1.3548,2.689,0.001,2.642,-0.019
1.3549,2.692,0.003,2.668,0.006
1.3550,2.694,0.006,2.665,0.004
1.3551,2.668,-0.021,2.670,0.009
1.3552,2.693,0.005,2.679,0.017
1.3553,2.669,-0.020,2.678,0.016
1.3554,2.668,-0.021,2.671,0.010
1.3555,2.681,-0.008,2.676,0.015
1.3556,2.664,-0.025,2.667,0.005
1.3557,2.702,0.013,2.659,-0.002
1.3558,2.688,0.000,2.665,0.004
1.3559,2.692,0.003,2.637,-0.024
1.3560,2.692,0.003,2.647,-0.015
1.3561,2.695,0.007,2.662,0.000
1.3562,2.703,0.014,2.640,-0.022
1.3563,2.678,-0.010,2.642,-0.019
1.3564,2.695,0.007,2.673,0.011
1.3565,2.688,0.000,2.639,-0.023
1.3566,2.697,0.008,2.676,0.015
1.3567,2.689,0.001,2.665,0.004
1.3568,2.700,0.012,2.664,0.003
1.3569,2.686,-0.003,2.670,0.009
1.3570,2.677,-0.011,2.671,0.010
1.3571,2.694,0.006,2.657,-0.005
1.3572,2.682,-0.006,2.665,0.004
1.3573,2.682,-0.006,2.671,0.010
1.3574,2.692,0.003,2.685,0.023
1.3575,2.694,0.006,2.674,0.012
1.3576,2.683,-0.005,2.665,0.004
1.3577,2.702,0.013,2.663,0.001
1.3578,2.692,0.003,2.665,0.004
1.3579,2.680,-0.009,2.640,-0.022
1.3580,2.689,0.001,2.645,-0.017
1.3581,2.689,0.001,2.657,-0.005
1.3582,2.668,-0.021,2.637,-0.024
1.3583,2.671,-0.017,2.653,-0.008
1.3584,2.671,-0.017,2.667,0.005
1.3585,2.680,-0.009,2.670,0.009
1.3586,2.687,-0.001,2.668,0.006
1.3587,2.678,-0.010,2.676,0.015
1.3588,2.685,-0.004,2.673,0.011
1.3589,2.705,0.017,2.668,0.006
1.3590,2.680,-0.009,2.664,0.003
1.3591,2.700,0.012,2.652,-0.010
1.3592,2.699,0.011,2.665,0.004
1.3593,2.686,-0.003,2.641,-0.021
1.3594,2.695,0.007,2.647,-0.015
1.3595,2.693,0.005,2.635,-0.027
1.3596,2.688,0.000,2.633,-0.029
1.3597,2.689,0.001,2.650,-0.012
1.3598,2.706,0.018,2.648,-0.013
1.3599,2.689,0.001,2.674,0.012
1.3600,2.692,0.003,2.678,0.016
1.3601,2.706,0.018,2.681,0.020
1.3602,2.671,-0.017,2.685,0.023
1.3603,2.692,0.003,2.680,0.018
1.3604,2.678,-0.010,2.681,0.020
1.3605,2.671,-0.017,2.656,-0.006
1.3606,2.694,0.006,2.669,0.007
1.3607,2.671,-0.017,2.652,-0.010
1.3608,2.691,0.002,2.650,-0.012
1.3609,2.702,0.013,2.663,0.001
1.3610,2.683,-0.005,2.644,-0.018
1.3611,2.705,0.017,2.669,0.007
1.3612,2.680,-0.009,2.658,-0.004
1.3613,2.682,-0.006,2.675,0.013
1.3614,2.686,-0.003,2.668,0.006
1.3615,2.687,-0.001,2.659,-0.002
1.3616,2.672,-0.016,2.658,-0.004
1.3617,2.681,-0.008,2.665,0.004
1.3618,2.674,-0.015,2.650,-0.012
1.3619,2.693,0.005,2.657,-0.005
1.3620,2.694,0.006,2.670,0.009
1.3621,2.720,0.031,2.673,0.011
1.3622,2.706,0.018,2.659,-0.002
1.3623,2.710,0.022,2.665,0.004
1.3624,2.710,0.022,2.656,-0.006
1.3625,2.686,-0.003,2.645,-0.017
1.3626,2.687,-0.001,2.657,-0.005
1.3627,2.677,-0.011,2.658,-0.004
1.3628,2.674,-0.015,2.661,-0.001
1.3629,2.668,-0.021,2.673,0.011
1.3630,2.675,-0.014,2.667,0.005
1.3631,2.681,-0.008,2.662,0.000
1.3632,2.691,0.002,2.673,0.011
1.3633,2.691,0.002,2.653,-0.008
1.3634,2.682,-0.006,2.651,-0.011
1.3635,2.683,-0.005,2.659,-0.002
1.3636,2.695,0.007,2.657,-0.005
1.3637,2.686,-0.003,2.654,-0.007
1.3638,2.692,0.003,2.652,-0.010
1.3639,2.692,0.003,2.670,0.009
1.3640,2.698,0.009,2.653,-0.008
1.3641,2.710,0.022,2.690,0.028
1.3642,2.692,0.003,2.662,0.000
1.3643,2.705,0.017,2.676,0.015
1.3644,2.695,0.007,2.674,0.012
1.3645,2.686,-0.003,2.657,-0.005
1.3646,2.702,0.013,2.675,0.013
1.3647,2.686,-0.003,2.678,0.016
1.3648,2.692,0.003,2.659,-0.002
1.3649,2.695,0.007,2.663,0.001
1.3650,2.682,-0.006,2.667,0.005
1.3651,2.671,-0.017,2.651,-0.011
1.3652,2.689,0.001,2.663,0.001
1.3653,2.683,-0.005,2.659,-0.002
1.3654,2.683,-0.005,2.647,-0.015
1.3655,2.672,-0.016,2.661,-0.001
1.3656,2.675,-0.014,2.652,-0.010
1.3657,2.692,0.003,2.661,-0.001
1.3658,2.666,-0.022,2.663,0.001
1.3659,2.672,-0.016,2.663,0.001
1.3660,2.699,0.011,2.648,-0.013
1.3661,2.681,-0.008,2.653,-0.008
1.3662,2.694,0.006,2.637,-0.024
1.3663,2.712,0.024,2.642,-0.019
1.3664,2.699,0.011,2.654,-0.007
1.3665,2.708,0.019,2.646,-0.016
1.3666,2.697,0.008,2.669,0.007
1.3667,2.699,0.011,2.685,0.023
1.3668,2.681,-0.008,2.667,0.005
1.3669,2.689,0.001,2.688,0.027
1.3670,2.672,-0.016,2.678,0.016
1.3671,2.687,-0.001,2.674,0.012
1.3672,2.693,0.005,2.681,0.020
1.3673,2.677,-0.011,2.669,0.007
1.3674,2.702,0.013,2.686,0.024
1.3675,2.694,0.006,2.667,0.005
1.3676,2.691,0.002,2.663,0.001
1.3677,2.692,0.003,2.665,0.004
1.3678,2.694,0.006,2.653,-0.008
1.3679,2.699,0.011,2.652,-0.010
1.3680,2.702,0.013,2.650,-0.012
1.3681,2.710,0.022,2.650,-0.012
1.3682,2.687,-0.001,2.642,-0.019
1.3683,2.697,0.008,2.652,-0.010
1.3684,2.674,-0.015,2.652,-0.010
1.3685,2.685,-0.004,2.656,-0.006
1.3686,2.686,-0.003,2.674,0.012
1.3687,2.675,-0.014,2.668,0.006
1.3688,2.665,-0.023,2.669,0.007
1.3689,2.676,-0.012,2.671,0.010
1.3690,2.675,-0.014,2.679,0.017
1.3691,2.676,-0.012,2.658,-0.004
1.3692,2.694,0.006,2.659,-0.002
1.3693,2.683,-0.005,2.653,-0.008
1.3694,2.686,-0.003,2.651,-0.011
1.3695,2.689,0.001,2.653,-0.008
1.3696,2.678,-0.010,2.648,-0.013
1.3697,2.692,0.003,2.647,-0.015
1.3698,2.695,0.007,2.661,-0.001
1.3699,2.687,-0.001,2.667,0.005
1.3700,2.712,0.024,2.663,0.001
1.3701,2.703,0.014,2.676,0.015
1.3702,2.714,0.025,2.653,-0.008
1.3703,2.697,0.008,2.665,0.004
1.3704,2.691,0.002,2.669,0.007
1.3705,2.692,0.003,2.665,0.004
1.3706,2.700,0.012,2.676,0.015
1.3707,2.686,-0.003,2.682,0.021
1.3708,2.674,-0.015,2.669,0.007
1.3709,2.700,0.012,2.678,0.016
1.3710,2.676,-0.012,2.680,0.018
1.3711,2.685,-0.004,2.659,-0.002
1.3712,2.695,0.007,2.673,0.011
1.3713,2.689,0.001,2.664,0.003
1.3714,2.694,0.006,2.651,-0.011
1.3715,2.695,0.007,2.652,-0.010
1.3716,2.692,0.003,2.650,-0.012
1.3717,2.682,-0.006,2.648,-0.013
1.3718,2.695,0.007,2.651,-0.011
1.3719,2.676,-0.012,2.644,-0.018
1.3720,2.680,-0.009,2.651,-0.011
1.3721,2.682,-0.006,2.670,0.009
1.3722,2.669,-0.020,2.652,-0.010
1.3723,2.693,0.005,2.659,-0.002
1.3724,2.678,-0.010,2.667,0.005
1.3725,2.682,-0.006,2.657,-0.005
1.3726,2.700,0.012,2.670,0.009
1.3727,2.681,-0.008,2.664,0.003
1.3728,2.683,-0.005,2.668,0.006
1.3729,2.694,0.006,2.675,0.013
1.3730,2.687,-0.001,2.685,0.023
1.3731,2.693,0.005,2.671,0.010
1.3732,2.706,0.018,2.687,0.026
1.3733,2.698,0.009,2.668,0.006
1.3734,2.699,0.011,2.669,0.007
1.3735,2.695,0.007,2.657,-0.005
1.3736,2.695,0.007,2.647,-0.015
1.3737,2.689,0.001,2.646,-0.016
1.3738,2.697,0.008,2.650,-0.012
1.3739,2.693,0.005,2.641,-0.021
1.3740,2.693,0.005,2.650,-0.012
1.3741,2.694,0.006,2.654,-0.007
1.3742,2.685,-0.004,2.636,-0.025
1.3743,2.681,-0.008,2.663,0.001
1.3744,2.682,-0.006,2.669,0.007
1.3745,2.682,-0.006,2.663,0.001
1.3746,2.683,-0.005,2.679,0.017
1.3747,2.681,-0.008,2.684,0.022
1.3748,2.680,-0.009,2.674,0.012
1.3749,2.682,-0.006,2.671,0.010
1.3750,2.677,-0.011,2.676,0.015
1.3751,2.677,-0.011,2.652,-0.010
1.3752,2.694,0.006,2.664,0.003
1.3753,2.682,-0.006,2.648,-0.013
1.3754,2.683,-0.005,2.648,-0.013
1.3755,2.694,0.006,2.654,-0.007
1.3756,2.682,-0.006,2.652,-0.010
1.3757,2.692,0.003,2.646,-0.016
1.3758,2.694,0.006,2.665,0.004
1.3759,2.689,0.001,2.659,-0.002
1.3760,2.714,0.025,2.676,0.015
1.3761,2.693,0.005,2.670,0.009
1.3762,2.694,0.006,2.673,0.011
1.3763,2.704,0.016,2.682,0.021
1.3764,2.687,-0.001,2.679,0.017
1.3765,2.676,-0.012,2.665,0.004
1.3766,2.677,-0.011,2.667,0.005
1.3767,2.664,-0.025,2.654,-0.007
1.3768,2.670,-0.018,2.641,-0.021
1.3769,2.677,-0.011,2.642,-0.019
1.3770,2.686,-0.003,2.637,-0.024
1.3771,2.691,0.002,2.628,-0.034
1.3772,2.695,0.007,2.654,-0.007
1.3773,2.693,0.005,2.644,-0.018
1.3774,2.697,0.008,2.652,-0.010
1.3775,2.700,0.012,2.661,-0.001
1.3776,2.693,0.005,2.659,-0.002
1.3777,2.709,0.020,2.665,0.004
1.3778,2.697,0.008,2.686,0.024
1.3779,2.688,0.000,2.668,0.006
1.3780,2.683,-0.005,2.679,0.017
1.3781,2.687,-0.001,2.679,0.017
1.3782,2.671,-0.017,2.680,0.018
1.3783,2.687,-0.001,2.673,0.011
1.3784,2.683,-0.005,2.659,-0.002
1.3785,2.680,-0.009,2.669,0.007
1.3786,2.693,0.005,2.645,-0.017
1.3787,2.685,-0.004,2.658,-0.004
1.3788,2.680,-0.009,2.650,-0.012
1.3789,2.685,-0.004,2.646,-0.016
1.3790,2.686,-0.003,2.647,-0.015
1.3791,2.686,-0.003,2.644,-0.018
1.3792,2.686,-0.003,2.644,-0.018
1.3793,2.683,-0.005,2.642,-0.019
1.3794,2.680,-0.009,2.656,-0.006
1.3795,2.683,-0.005,2.671,0.010
1.3796,2.678,-0.010,2.667,0.005
1.3797,2.676,-0.012,2.685,0.023
1.3798,2.699,0.011,2.685,0.023
1.3799,2.692,0.003,2.681,0.020
1.3800,2.706,0.018,2.688,0.027
1.3801,2.708,0.019,2.680,0.018
1.3802,2.693,0.005,2.657,-0.005
1.3803,2.705,0.017,2.652,-0.010
1.3804,2.689,0.001,2.641,-0.021
1.3805,2.692,0.003,2.644,-0.018
1.3806,2.706,0.018,2.653,-0.008
1.3807,2.693,0.005,2.648,-0.013
1.3808,2.687,-0.001,2.646,-0.016
1.3809,2.687,-0.001,2.652,-0.010
1.3810,2.686,-0.003,2.667,0.005
1.3811,2.653,-0.035,2.646,-0.016
1.3812,2.672,-0.016,2.657,-0.005
1.3813,2.660,-0.028,2.656,-0.006
1.3814,2.678,-0.010,2.653,-0.008
1.3815,2.682,-0.006,2.667,0.005
1.3816,2.682,-0.006,2.663,0.001
1.3817,2.692,0.003,2.681,0.020
1.3818,2.693,0.005,2.670,0.009
