"Time","Sound Pressure 1","Offset Pressure 1","Sound Pressure 2","Offset Pressure 2"
0,2200,2,686,0,001,2,653,-0,005
0,2208,2,683,-0,001,2,657,-0,002
0,2216,2,681,-0,004,2,645,-0,014
0,2224,2,678,-0,006,2,646,-0,013
0,2232,2,674,-0,011,2,654,-0,004
0,2240,2,680,-0,005,2,657,-0,002
0,2248,2,687,0,002,2,651,-0,008
0,2256,2,686,0,001,2,654,-0,004
0,2264,2,687,0,002,2,670,0,012
0,2272,2,689,0,005,2,669,0,010
0,2280,2,692,0,007,2,663,0,004
0,2288,2,689,0,005,2,662,0,003
0,2296,2,683,-0,001,2,657,-0,002
0,2304,2,682,-0,003,2,651,-0,008
0,2312,2,683,-0,001,2,654,-0,004
0,2320,2,682,-0,003,2,657,-0,002
0,2328,2,677,-0,007,2,652,-0,007
0,2336,2,681,-0,004,2,653,-0,005
0,2344,2,683,-0,001,2,656,-0,003
0,2352,2,683,-0,001,2,665,0,007
0,2360,2,692,0,007,2,673,0,014
0,2368,2,689,0,005,2,667,0,008
0,2376,2,694,0,010,2,668,0,009
0,2384,2,692,0,007,2,665,0,007
0,2392,2,691,0,006,2,658,0,000
0,2400,2,689,0,005,2,661,0,002
0,2408,2,686,0,001,2,657,-0,002
0,2416,2,685,0,000,2,657,-0,002
0,2424,2,686,0,001,2,656,-0,003
0,2432,2,685,0,000,2,654,-0,004
0,2440,2,686,0,001,2,665,0,007
0,2448,2,686,0,001,2,667,0,008
0,2456,2,686,0,001,2,662,0,003
0,2464,2,688,0,004,2,664,0,006
0,2472,2,693,0,008,2,662,0,003
0,2480,2,688,0,004,2,665,0,007
0,2488,2,683,-0,001,2,663,0,004
0,2496,2,687,0,002,2,658,0,000
0,2504,2,686,0,001,2,652,-0,007
0,2512,2,686,0,001,2,657,-0,002
0,2520,2,687,0,002,2,661,0,002
0,2528,2,686,0,001,2,659,0,001
0,2536,2,682,-0,003,2,657,-0,002
0,2544,2,681,-0,004,2,657,-0,002
0,2552,2,689,0,005,2,661,0,002
0,2560,2,689,0,005,2,654,-0,004
0,2568,2,682,-0,003,2,656,-0,003
0,2576,2,681,-0,004,2,664,0,006
0,2584,2,686,0,001,2,657,-0,002
0,2592,2,686,0,001,2,657,-0,002
0,2600,2,691,0,006,2,663,0,004
0,2608,2,688,0,004,2,663,0,004
0,2616,2,686,0,001,2,661,0,002
0,2624,2,678,-0,006,2,653,-0,005
0,2632,2,682,-0,003,2,658,0,000
0,2640,2,683,-0,001,2,651,-0,008
0,2648,2,685,0,000,2,646,-0,013
0,2656,2,681,-0,004,2,656,-0,003
0,2664,2,680,-0,005,2,662,0,003
0,2672,2,681,-0,004,2,658,0,000
0,2680,2,689,0,005,2,665,0,007
0,2688,2,687,0,002,2,658,0,000
0,2696,2,691,0,006,2,661,0,002
0,2704,2,681,-0,004,2,656,-0,003
0,2712,2,687,0,002,2,659,0,001
0,2720,2,686,0,001,2,663,0,004
0,2728,2,692,0,007,2,667,0,008
0,2736,2,689,0,005,2,653,-0,005
0,2744,2,683,-0,001,2,647,-0,011
0,2752,2,680,-0,005,2,653,-0,005
0,2760,2,680,-0,005,2,664,0,006
0,2768,2,681,-0,004,2,659,0,001
0,2776,2,687,0,002,2,659,0,001
0,2784,2,685,0,000,2,656,-0,003
0,2792,2,687,0,002,2,659,0,001
0,2800,2,693,0,008,2,669,0,010
0,2808,2,686,0,001,2,661,0,002
0,2816,2,687,0,002,2,657,-0,002
0,2824,2,687,0,002,2,659,0,001
0,2832,2,686,0,001,2,659,0,001
0,2840,2,689,0,005,2,654,-0,004
0,2848,2,680,-0,005,2,650,-0,009
0,2856,2,677,-0,007,2,657,-0,002
0,2864,2,680,-0,005,2,656,-0,003
0,2872,2,681,-0,004,2,652,-0,007
0,2880,2,688,0,004,2,658,0,000
0,2888,2,686,0,001,2,658,0,000
0,2896,2,688,0,004,2,663,0,004
0,2904,2,681,-0,004,2,652,-0,007
0,2912,2,682,-0,003,2,656,-0,003
0,2920,2,687,0,002,2,658,0,000
0,2928,2,686,0,001,2,651,-0,008
0,2936,2,686,0,001,2,656,-0,003
0,2944,2,680,-0,005,2,654,-0,004
0,2952,2,685,0,000,2,657,-0,002
0,2960,2,683,-0,001,2,656,-0,003
0,2968,2,681,-0,004,2,652,-0,007
0,2976,2,683,-0,001,2,657,-0,002
0,2984,2,681,-0,004,2,657,-0,002
0,2992,2,682,-0,003,2,657,-0,002
0,3000,2,688,0,004,2,658,0,000
0,3008,2,692,0,007,2,664,0,006
0,3016,2,689,0,005,2,663,0,004
0,3024,2,689,0,005,2,664,0,006
0,3032,2,692,0,007,2,668,0,009
0,3040,2,692,0,007,2,665,0,007
0,3048,2,685,0,000,2,653,-0,005
0,3056,2,687,0,002,2,659,0,001
0,3064,2,686,0,001,2,659,0,001
0,3072,2,680,-0,005,2,653,-0,005
0,3080,2,682,-0,003,2,661,0,002
0,3088,2,681,-0,004,2,653,-0,005
0,3096,2,692,0,007,2,659,0,001
0,3104,2,682,-0,003,2,657,-0,002
0,3112,2,692,0,007,2,669,0,010
0,3120,2,692,0,007,2,670,0,012
0,3128,2,692,0,007,2,670,0,012
0,3136,2,693,0,008,2,665,0,007
0,3144,2,691,0,006,2,661,0,002
0,3152,2,687,0,002,2,653,-0,005
0,3160,2,689,0,005,2,657,-0,002
0,3168,2,678,-0,006,2,656,-0,003
0,3176,2,680,-0,005,2,654,-0,004
0,3184,2,682,-0,003,2,650,-0,009
0,3192,2,682,-0,003,2,656,-0,003
0,3200,2,687,0,002,2,665,0,007
0,3208,2,687,0,002,2,664,0,006
0,3216,2,688,0,004,2,665,0,007
0,3224,2,691,0,006,2,663,0,004
0,3232,2,692,0,007,2,659,0,001
0,3240,2,694,0,010,2,665,0,007
0,3248,2,691,0,006,2,657,-0,002
0,3256,2,687,0,002,2,657,-0,002
0,3264,2,686,0,001,2,657,-0,002
0,3272,2,686,0,001,2,656,-0,003
0,3280,2,682,-0,003,2,647,-0,011
0,3288,2,677,-0,007,2,652,-0,007
0,3296,2,678,-0,006,2,656,-0,003
0,3304,2,680,-0,005,2,654,-0,004
0,3312,2,688,0,004,2,665,0,007
0,3320,2,692,0,007,2,667,0,008
0,3328,2,689,0,005,2,661,0,002
0,3336,2,694,0,010,2,665,0,007
0,3344,2,695,0,011,2,665,0,007
0,3352,2,688,0,004,2,659,0,001
0,3360,2,688,0,004,2,658,0,000
0,3368,2,681,-0,004,2,650,-0,009
0,3376,2,680,-0,005,2,653,-0,005
0,3384,2,680,-0,005,2,650,-0,009
0,3392,2,678,-0,006,2,651,-0,008
0,3400,2,682,-0,003,2,659,0,001
0,3408,2,686,0,001,2,657,-0,002
0,3416,2,691,0,006,2,667,0,008
0,3424,2,691,0,006,2,667,0,008
0,3432,2,689,0,005,2,661,0,002
0,3440,2,692,0,007,2,665,0,007
0,3448,2,693,0,008,2,667,0,008
0,3456,2,683,-0,001,2,651,-0,008
0,3464,2,677,-0,007,2,650,-0,009
0,3472,2,682,-0,003,2,659,0,001
0,3480,2,677,-0,007,2,647,-0,011
0,3488,2,677,-0,007,2,646,-0,013
0,3496,2,677,-0,007,2,652,-0,007
0,3504,2,680,-0,005,2,652,-0,007
0,3512,2,677,-0,007,2,652,-0,007
0,3520,2,689,0,005,2,665,0,007
0,3528,2,687,0,002,2,665,0,007
0,3536,2,689,0,005,2,661,0,002
0,3544,2,687,0,002,2,656,-0,003
0,3552,2,686,0,001,2,657,-0,002
0,3560,2,686,0,001,2,657,-0,002
0,3568,2,678,-0,006,2,651,-0,008
0,3576,2,676,-0,009,2,646,-0,013
0,3584,2,680,-0,005,2,650,-0,009
0,3592,2,680,-0,005,2,646,-0,013
0,3600,2,682,-0,003,2,654,-0,004
0,3608,2,677,-0,007,2,656,-0,003
0,3616,2,692,0,007,2,667,0,008
0,3624,2,683,-0,001,2,658,0,000
0,3632,2,685,0,000,2,663,0,004
0,3640,2,692,0,007,2,665,0,007
0,3648,2,692,0,007,2,667,0,008
0,3656,2,686,0,001,2,658,0,000
0,3664,2,685,0,000,2,656,-0,003
0,3672,2,683,-0,001,2,661,0,002
0,3680,2,687,0,002,2,657,-0,002
0,3688,2,685,0,000,2,653,-0,005
0,3696,2,691,0,006,2,665,0,007
0,3704,2,682,-0,003,2,653,-0,005
0,3712,2,685,0,000,2,661,0,002
0,3720,2,691,0,006,2,670,0,012
0,3728,2,689,0,005,2,669,0,010
0,3736,2,697,0,012,2,678,0,019
0,3744,2,693,0,008,2,669,0,010
0,3752,2,693,0,008,2,665,0,007
0,3760,2,687,0,002,2,667,0,008
0,3768,2,691,0,006,2,663,0,004
0,3776,2,689,0,005,2,657,-0,002
0,3784,2,686,0,001,2,656,-0,003
0,3792,2,688,0,004,2,661,0,002
0,3800,2,686,0,001,2,663,0,004
0,3808,2,685,0,000,2,656,-0,003
0,3816,2,686,0,001,2,659,0,001
0,3824,2,687,0,002,2,667,0,008
0,3832,2,692,0,007,2,664,0,006
0,3840,2,691,0,006,2,664,0,006
0,3848,2,687,0,002,2,668,0,009
0,3856,2,691,0,006,2,664,0,006
0,3864,2,685,0,000,2,652,-0,007
0,3872,2,687,0,002,2,653,-0,005
0,3880,2,688,0,004,2,654,-0,004
0,3888,2,683,-0,001,2,656,-0,003
0,3896,2,686,0,001,2,652,-0,007
0,3904,2,681,-0,004,2,652,-0,007
0,3912,2,683,-0,001,2,653,-0,005
0,3920,2,683,-0,001,2,650,-0,009
0,3928,2,681,-0,004,2,652,-0,007
0,3936,2,681,-0,004,2,657,-0,002
0,3944,2,682,-0,003,2,657,-0,002
0,3952,2,687,0,002,2,657,-0,002
0,3960,2,689,0,005,2,653,-0,005
0,3968,2,678,-0,006,2,650,-0,009
0,3976,2,682,-0,003,2,656,-0,003
0,3984,2,681,-0,004,2,650,-0,009
0,3992,2,678,-0,006,2,651,-0,008
0,4000,2,682,-0,003,2,653,-0,005
0,4008,2,682,-0,003,2,648,-0,010
0,4016,2,683,-0,001,2,652,-0,007
0,4024,2,676,-0,009,2,652,-0,007
0,4032,2,682,-0,003,2,663,0,004
0,4040,2,685,0,000,2,658,0,000
0,4048,2,689,0,005,2,657,-0,002
0,4056,2,687,0,002,2,665,0,007
0,4064,2,686,0,001,2,668,0,009
0,4072,2,689,0,005,2,664,0,006
0,4080,2,686,0,001,2,662,0,003
0,4088,2,685,0,000,2,659,0,001
0,4096,2,688,0,004,2,656,-0,003
0,4104,2,683,-0,001,2,654,-0,004
0,4112,2,685,0,000,2,663,0,004
0,4120,2,683,-0,001,2,659,0,001
0,4128,2,685,0,000,2,653,-0,005
0,4136,2,686,0,001,2,657,-0,002
0,4144,2,685,0,000,2,661,0,002
0,4152,2,686,0,001,2,667,0,008
0,4160,2,691,0,006,2,668,0,009
0,4168,2,686,0,001,2,659,0,001
0,4176,2,686,0,001,2,663,0,004
0,4184,2,687,0,002,2,657,-0,002
0,4192,2,685,0,000,2,651,-0,008
0,4200,2,688,0,004,2,662,0,003
0,4208,2,686,0,001,2,663,0,004
0,4216,2,685,0,000,2,654,-0,004
0,4224,2,685,0,000,2,653,-0,005
0,4232,2,686,0,001,2,657,-0,002
0,4240,2,686,0,001,2,663,0,004
0,4248,2,681,-0,004,2,657,-0,002
0,4256,2,678,-0,006,2,656,-0,003
0,4264,2,681,-0,004,2,656,-0,003
0,4272,2,683,-0,001,2,659,0,001
0,4280,2,686,0,001,2,656,-0,003
0,4288,2,687,0,002,2,657,-0,002
0,4296,2,683,-0,001,2,656,-0,003
0,4304,2,683,-0,001,2,656,-0,003
0,4312,2,686,0,001,2,656,-0,003
0,4320,2,687,0,002,2,658,0,000
0,4328,2,683,-0,001,2,656,-0,003
0,4336,2,685,0,000,2,659,0,001
0,4344,2,683,-0,001,2,657,-0,002
0,4352,2,682,-0,003,2,661,0,002
0,4360,2,686,0,001,2,664,0,006
0,4368,2,682,-0,003,2,656,-0,003
0,4376,2,689,0,005,2,661,0,002
0,4384,2,686,0,001,2,657,-0,002
0,4392,2,686,0,001,2,658,0,000
0,4400,2,694,0,010,2,671,0,013
0,4408,2,688,0,004,2,661,0,002
0,4416,2,689,0,005,2,663,0,004
0,4424,2,691,0,006,2,659,0,001
0,4432,2,688,0,004,2,662,0,003
0,4440,2,686,0,001,2,658,0,000
0,4448,2,681,-0,004,2,657,-0,002
0,4456,2,682,-0,003,2,652,-0,007
0,4464,2,681,-0,004,2,654,-0,004
0,4472,2,680,-0,005,2,652,-0,007
0,4480,2,683,-0,001,2,663,0,004
0,4488,2,691,0,006,2,669,0,010
0,4496,2,687,0,002,2,659,0,001
0,4504,2,695,0,011,2,668,0,009
0,4512,2,694,0,010,2,662,0,003
0,4520,2,692,0,007,2,665,0,007
0,4528,2,683,-0,001,2,656,-0,003
0,4536,2,681,-0,004,2,645,-0,014
0,4544,2,674,-0,011,2,641,-0,017
0,4552,2,674,-0,011,2,646,-0,013
0,4560,2,674,-0,011,2,650,-0,009
0,4568,2,677,-0,007,2,657,-0,002
0,4576,2,686,0,001,2,661,0,002
0,4584,2,689,0,005,2,667,0,008
0,4592,2,694,0,010,2,668,0,009
0,4600,2,691,0,006,2,659,0,001
0,4608,2,688,0,004,2,659,0,001
0,4616,2,686,0,001,2,654,-0,004
0,4624,2,681,-0,004,2,645,-0,014
0,4632,2,676,-0,009,2,650,-0,009
0,4640,2,681,-0,004,2,656,-0,003
0,4648,2,678,-0,006,2,652,-0,007
0,4656,2,681,-0,004,2,653,-0,005
0,4664,2,681,-0,004,2,657,-0,002
0,4672,2,686,0,001,2,668,0,009
0,4680,2,689,0,005,2,665,0,007
0,4688,2,689,0,005,2,663,0,004
0,4696,2,687,0,002,2,662,0,003
0,4704,2,689,0,005,2,656,-0,003
0,4712,2,681,-0,004,2,657,-0,002
0,4720,2,688,0,004,2,663,0,004
0,4728,2,681,-0,004,2,650,-0,009
0,4736,2,687,0,002,2,661,0,002
0,4744,2,685,0,000,2,657,-0,002
0,4752,2,691,0,006,2,665,0,007
0,4760,2,689,0,005,2,667,0,008
0,4768,2,687,0,002,2,663,0,004
0,4776,2,688,0,004,2,665,0,007
0,4784,2,688,0,004,2,661,0,002
0,4792,2,682,-0,003,2,653,-0,005
0,4800,2,688,0,004,2,665,0,007
0,4808,2,688,0,004,2,663,0,004
0,4816,2,689,0,005,2,659,0,001
0,4824,2,683,-0,001,2,661,0,002
0,4832,2,694,0,010,2,670,0,012
0,4840,2,692,0,007,2,664,0,006
0,4848,2,686,0,001,2,657,-0,002
0,4856,2,683,-0,001,2,652,-0,007
0,4864,2,681,-0,004,2,652,-0,007
0,4872,2,676,-0,009,2,644,-0,015
0,4880,2,685,0,000,2,657,-0,002
0,4888,2,683,-0,001,2,667,0,008
0,4896,2,689,0,005,2,664,0,006
0,4904,2,692,0,007,2,667,0,008
0,4912,2,687,0,002,2,668,0,009
0,4920,2,693,0,008,2,665,0,007
0,4928,2,686,0,001,2,657,-0,002
0,4936,2,681,-0,004,2,646,-0,013
0,4944,2,681,-0,004,2,651,-0,008
0,4952,2,682,-0,003,2,652,-0,007
0,4960,2,681,-0,004,2,651,-0,008
0,4968,2,678,-0,006,2,653,-0,005
0,4976,2,683,-0,001,2,664,0,006
0,4984,2,686,0,001,2,657,-0,002
0,4992,2,689,0,005,2,662,0,003
0,5000,2,686,0,001,2,665,0,007
0,5008,2,691,0,006,2,665,0,007
0,5016,2,686,0,001,2,657,-0,002
0,5024,2,680,-0,005,2,651,-0,008
0,5032,2,689,0,005,2,662,0,003
0,5040,2,692,0,007,2,663,0,004
0,5048,2,686,0,001,2,656,-0,003
0,5056,2,691,0,006,2,664,0,006
0,5064,2,686,0,001,2,663,0,004
0,5072,2,687,0,002,2,650,-0,009
